MW,AliR_C,AroR_C,ChiA_C,SA,NHOH_C,HetA_C,RotB_C,BriA_C,HBD_C,HBA_C,FusedR_C,LogP_C,source
0.7929320000000002,0.5,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.5,0.7,0.375,0.0,0.6,0.6,0.3333333333333333,0.50614,ABL_dataset_2HZ0_GIN_processed
0.6868100000000003,0.0,0.6666666666666666,0.16666666666666666,0.5499999999999999,0.6666666666666666,0.9,0.875,0.0,0.8,0.8,0.3333333333333333,0.39481999999999995,ABL_dataset_2HZ0_GIN_processed
0.42656,0.25,0.3333333333333333,0.0,0.5,0.0,0.2,0.375,0.0,0.0,0.2,0.3333333333333333,0.5621200000000002,ABL_dataset_2HZ0_GIN_processed
0.9792400000000004,1.25,0.3333333333333333,1.1666666666666667,1.1833333333333333,0.6666666666666666,0.8,0.875,0.0,0.8,0.7,0.6666666666666666,0.23474000000000025,ABL_dataset_2HZ0_GIN_processed
0.8148100000000001,0.25,1.3333333333333333,0.3333333333333333,0.85,0.3333333333333333,0.9,0.75,0.0,0.4,0.8,0.6666666666666666,0.8510200000000004,ABL_dataset_2HZ0_GIN_processed
0.9032140000000005,0.5,0.0,1.0,0.7999999999999999,0.8333333333333334,1.0,1.0,0.0,1.0,0.9,0.0,0.6519800000000003,ABL_dataset_2HZ0_GIN_processed
0.8298240000000001,0.25,0.6666666666666666,0.3333333333333333,0.6833333333333332,0.3333333333333333,0.7,0.625,0.0,0.2,0.5,0.0,1.258840000000001,ABL_dataset_2HZ0_GIN_processed
0.7589280000000003,0.5,0.6666666666666666,0.3333333333333333,0.7666666666666666,0.6666666666666666,0.7,0.375,0.0,0.6,0.6,0.3333333333333333,0.5193000000000001,ABL_dataset_2HZ0_GIN_processed
0.995200000000001,0.5,0.6666666666666666,0.5,0.8166666666666668,1.1666666666666667,1.1,0.875,0.0,1.2,0.8,0.3333333333333333,0.3272199999999999,ABL_dataset_2HZ0_GIN_processed
0.6308280000000002,0.5,0.0,0.8333333333333334,0.75,1.0,0.7,1.25,0.0,1.2,0.6,0.0,-0.1545399999999996,ABL_dataset_2HZ0_GIN_processed
0.8212180000000003,1.0,0.3333333333333333,1.1666666666666667,1.0999999999999999,0.6666666666666666,0.8,0.375,0.0,1.0,0.7,0.6666666666666666,0.38554399999999983,ABL_dataset_2HZ0_GIN_processed
0.8131020000000007,0.75,0.3333333333333333,0.3333333333333333,0.7666666666666666,0.16666666666666666,0.5,0.625,0.0,0.2,0.4,0.3333333333333333,1.085740000000001,ABL_dataset_2HZ0_GIN_processed
0.8730480000000005,0.25,0.6666666666666666,0.3333333333333333,0.6833333333333332,0.5,0.8,0.875,0.0,0.6,0.5,0.0,0.8369200000000007,ABL_dataset_2HZ0_GIN_processed
0.8070660000000004,0.5,0.3333333333333333,0.5,0.7333333333333334,0.5,0.9,0.875,0.0,0.6,0.7,0.0,0.2955999999999999,ABL_dataset_2HZ0_GIN_processed
0.7348100000000003,0.5,0.6666666666666666,0.16666666666666666,0.7166666666666667,0.16666666666666666,0.7,0.5,0.0,0.2,0.5,0.3333333333333333,1.0256200000000006,ABL_dataset_2HZ0_GIN_processed
0.8931020000000004,0.5,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.16666666666666666,0.7,1.125,0.0,0.2,0.7,0.3333333333333333,0.7923160000000002,ABL_dataset_2HZ0_GIN_processed
0.8832900000000006,0.75,0.3333333333333333,0.5,0.8166666666666668,0.16666666666666666,0.7,0.5,0.0,0.2,0.7,0.3333333333333333,1.060620000000001,ABL_dataset_2HZ0_GIN_processed
0.9353660000000005,0.5,0.6666666666666666,0.5,0.8166666666666668,1.0,0.7,1.125,0.0,0.8,0.6,0.0,0.8570400000000008,ABL_dataset_2HZ0_GIN_processed
1.26208,0.25,1.0,0.3333333333333333,0.7666666666666666,1.1666666666666667,1.6,1.375,0.0,1.0,1.0,0.3333333333333333,0.6653000000000004,ABL_dataset_2HZ0_GIN_processed
0.9129900000000002,0.0,1.0,0.16666666666666666,0.6333333333333333,0.5,0.9,0.875,0.0,0.6,0.6,0.3333333333333333,0.8159400000000006,ABL_dataset_2HZ0_GIN_processed
0.7035300000000002,0.75,0.3333333333333333,0.3333333333333333,0.7666666666666666,0.16666666666666666,0.8,0.25,0.0,0.2,0.3,0.0,0.45109999999999995,ABL_dataset_2HZ0_GIN_processed
1.1170840000000002,0.25,1.0,0.6666666666666666,0.8666666666666667,1.0,1.4,1.0,0.0,1.2,0.9,0.0,0.3803479999999999,ABL_dataset_2HZ0_GIN_processed
0.7189840000000003,0.25,0.0,0.6666666666666666,0.6166666666666667,0.8333333333333334,0.8,1.125,0.0,1.0,0.5,0.0,0.28179399999999993,ABL_dataset_2HZ0_GIN_processed
0.9171160000000005,0.75,1.0,0.8333333333333334,1.0833333333333333,0.5,0.6,0.75,0.0,0.6,0.6,0.3333333333333333,0.9914480000000008,ABL_dataset_2HZ0_GIN_processed
